method,expected_return,num_rollouts,k,exp,time_minutes
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,140.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,140.0,100,0.05,0.6,22.197160649299622
PW0.6,140.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,70.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,140.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.6,170.0,100,0.05,0.6,22.197160649299622
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,0.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,0.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,0.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
PW0.4,170.0,200,0.05,0.4,25.024068534374237
PW0.4,70.0,200,0.05,0.4,25.024068534374237
